Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
16,71,5,73,1,0,63,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1
25,87,7,74,0,4,67,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1
15,87,4,54,1,6,65,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
19,69,7,61,3,4,66,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1
23,61,9,58,4,2,63,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
25,76,4,78,2,3,68,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
13,72,7,66,0,4,65,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1
18,92,8,54,1,3,67,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
17,92,8,75,2,3,68,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
16,78,6,83,0,3,64,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1
31,84,5,87,0,3,71,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
22,84,6,92,0,5,69,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
12,93,9,74,1,3,67,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1
26,77,4,70,2,3,65,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
33,71,5,84,1,2,68,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
26,71,6,51,1,3,67,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
11,81,6,82,3,4,67,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
17,78,7,70,2,3,66,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
28,78,9,73,2,4,70,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
16,64,5,65,3,4,65,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0
23,89,7,56,4,4,69,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
25,69,7,70,1,4,65,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
14,68,6,65,1,3,63,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
20,77,5,98,2,2,67,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1,69,6,97,1,3,61,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
14,83,6,82,0,2,65,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0
18,75,8,95,1,2,66,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
13,78,8,88,0,3,66,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1
30,81,5,67,1,1,69,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
11,68,6,80,2,3,63,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
17,66,6,61,1,6,65,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1
21,95,10,84,0,4,67,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1
29,77,7,52,2,3,69,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0
11,76,5,92,4,2,65,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
27,61,6,79,1,3,65,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
20,80,6,53,0,2,65,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
14,82,8,94,2,5,67,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
23,82,8,94,1,2,66,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1
21,88,7,93,4,3,72,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
16,67,7,89,3,3,66,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
20,70,7,84,2,4,65,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
18,92,7,70,1,3,69,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1
21,98,4,57,2,2,68,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
24,65,7,64,1,1,64,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
30,80,6,67,3,4,69,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
13,69,5,68,0,1,59,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0
33,62,10,78,0,3,68,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
8,73,7,60,0,3,60,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
19,66,7,59,1,3,62,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
24,88,6,86,0,3,67,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
22,81,8,50,4,5,68,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
16,66,5,57,3,3,64,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
19,60,7,72,3,3,65,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0
17,92,6,57,2,2,65,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0
16,67,8,98,0,3,63,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
25,84,6,84,2,3,70,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
22,73,9,72,3,3,66,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
16,83,7,56,4,3,68,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
25,73,8,69,3,3,66,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
22,63,8,83,3,1,63,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
25,69,9,98,1,3,66,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
24,68,6,74,1,3,65,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
15,77,8,85,1,2,66,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
17,86,4,60,2,3,67,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
24,71,7,81,0,3,66,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
24,60,6,62,4,3,63,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20,81,5,60,3,4,66,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1
21,84,6,75,1,3,67,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
28,99,6,61,1,3,71,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
16,84,7,86,1,2,67,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
23,79,6,97,1,4,69,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
19,83,7,70,2,4,67,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0
19,97,6,66,2,2,72,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
27,93,6,59,2,4,70,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
25,73,7,70,0,4,67,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
25,69,7,78,0,3,64,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
28,71,8,69,1,1,67,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
20,80,8,81,3,4,69,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
24,90,7,83,0,3,68,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
18,80,8,55,2,3,63,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1
22,63,7,85,4,3,68,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
19,89,7,95,0,3,70,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
21,92,8,51,0,2,66,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1
24,72,6,78,0,6,68,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
15,87,4,80,0,3,67,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1
33,77,5,85,0,5,69,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
14,96,9,69,0,3,66,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
13,94,7,91,3,3,68,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
27,81,7,77,2,2,69,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0
25,88,7,70,1,3,70,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1
24,95,8,86,1,3,74,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
24,80,7,96,0,0,70,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
20,73,7,91,1,2,66,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1
15,90,8,97,1,3,69,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
20,69,6,63,0,3,64,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
16,76,8,56,1,1,62,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
26,95,7,77,0,3,70,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0
19,89,7,52,2,4,68,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1
15,76,6,84,0,3,65,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
18,69,7,62,3,3,65,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
22,74,6,73,3,4,71,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
17,71,9,83,2,5,66,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
15,67,4,74,0,3,61,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1
21,90,8,62,2,5,67,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1
21,70,4,94,0,2,65,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
17,78,8,88,0,3,65,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
17,75,6,80,1,5,65,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1
21,99,8,85,4,4,73,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
11,76,7,71,1,2,62,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1
12,63,5,69,0,2,60,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
16,64,9,58,1,3,61,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
19,84,8,90,2,3,67,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
22,84,8,69,3,4,70,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
29,77,6,85,1,1,69,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1
25,77,8,65,0,5,66,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
19,62,5,90,2,3,64,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1
20,81,4,55,1,2,68,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
14,80,5,81,1,4,67,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0
20,66,6,90,0,1,64,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
18,64,6,83,2,2,65,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
22,65,6,85,2,3,66,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0
15,64,6,76,2,4,63,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
23,84,6,78,2,2,68,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
29,68,4,53,1,4,66,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
19,70,7,63,3,5,63,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
22,67,7,86,1,3,63,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0
24,98,6,97,1,4,74,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
18,94,9,77,1,2,70,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
21,69,7,86,2,3,68,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1
20,73,7,84,0,4,66,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0
21,68,8,100,0,4,63,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
15,80,5,90,4,3,67,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
20,61,7,81,1,3,62,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1
23,87,8,56,1,3,71,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1
29,81,7,68,2,4,72,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
26,96,5,63,1,2,72,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
33,67,6,93,0,3,68,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
15,92,7,72,1,5,66,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
25,92,4,77,0,3,70,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
21,65,5,98,2,4,66,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
33,76,10,92,1,3,72,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
15,67,8,89,0,4,64,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
15,70,9,57,1,3,63,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
16,71,8,51,0,2,61,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
7,82,8,56,0,2,62,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
17,76,7,87,1,4,68,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
15,98,8,71,1,3,68,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
21,65,9,56,1,5,63,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
22,99,8,87,1,4,70,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
31,69,7,60,1,3,68,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
26,91,7,79,1,5,72,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
17,74,8,87,4,3,67,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
15,66,6,80,1,1,61,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
23,94,8,100,0,3,69,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
12,72,6,72,2,2,61,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
31,86,6,66,3,3,75,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1
27,83,5,60,0,2,68,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
17,79,6,75,1,4,65,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
10,80,6,93,4,3,67,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
28,89,10,97,3,6,75,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0
19,64,6,99,1,3,64,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1
27,87,8,77,1,4,70,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1
10,96,6,80,0,4,67,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0
16,62,7,79,2,3,63,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
20,66,7,73,1,4,65,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
20,89,4,58,1,3,67,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
17,77,5,53,2,3,86,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
24,76,6,72,3,3,67,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
14,65,5,59,1,4,63,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
19,80,7,94,0,3,66,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
21,65,7,88,2,1,65,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
23,79,5,81,1,3,67,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
24,91,7,52,0,4,69,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
13,70,6,81,2,2,66,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
11,79,7,81,1,2,64,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1
28,100,6,72,1,2,73,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
22,87,8,83,1,1,66,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
16,94,9,93,1,4,68,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
29,77,8,88,0,4,70,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
21,91,9,74,2,2,69,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
27,62,5,63,4,4,67,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
20,65,6,74,0,3,62,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
32,68,8,97,1,2,68,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
31,76,9,91,1,4,72,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1
19,94,8,51,3,5,69,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
26,74,5,89,3,2,66,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
24,86,6,59,1,3,70,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0
28,88,8,79,0,3,71,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
14,83,7,90,0,3,65,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
24,74,6,78,3,3,70,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
26,83,7,70,2,4,65,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
9,74,7,66,1,3,62,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
13,63,5,65,2,2,62,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
8,100,8,92,1,3,70,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
18,65,6,91,5,3,66,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
24,63,7,91,4,4,67,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
29,95,9,64,1,3,72,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
20,72,7,90,0,3,66,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
30,86,8,52,2,2,68,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0
12,73,5,60,1,4,62,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1
10,76,8,76,2,3,64,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1
20,70,8,70,0,5,65,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
22,74,6,56,4,3,66,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
20,76,7,52,2,3,64,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
8,89,7,81,4,3,67,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
19,80,7,66,4,4,69,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
12,98,8,51,0,5,68,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1
24,62,6,72,2,4,64,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
22,80,7,65,2,2,68,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
14,83,9,79,1,3,64,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
17,97,9,96,0,1,71,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
14,62,8,65,3,2,61,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1
20,83,7,100,4,3,68,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
26,94,10,54,2,5,73,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
14,70,9,54,3,1,64,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
23,95,7,86,3,4,72,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1
17,61,7,87,5,3,65,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
15,89,6,71,1,4,68,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
19,97,8,64,2,3,71,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
14,86,8,90,3,3,65,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
17,78,8,98,2,2,66,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
13,62,7,99,4,1,63,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0
32,97,5,82,1,3,74,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
20,79,7,87,2,4,66,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
16,61,8,91,2,3,63,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
21,88,6,90,2,4,72,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
19,79,7,100,1,2,69,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
19,65,9,91,1,4,67,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
24,69,5,83,3,3,66,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1
25,63,7,69,0,5,64,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
17,83,9,80,4,2,67,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
17,85,7,94,4,3,69,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
18,80,6,65,2,2,65,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6,93,7,52,0,2,64,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
11,94,8,66,1,4,65,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
28,85,7,98,2,1,72,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
30,61,8,90,2,2,66,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
19,88,7,59,2,3,66,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0
23,77,7,51,1,3,67,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
22,83,8,83,1,3,69,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
38,86,7,79,3,3,73,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
27,74,6,54,3,3,69,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
19,97,8,98,1,4,68,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1
14,65,7,81,1,3,61,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0
